model,failure_time,disk_id
MC1,2019-02-14 23:44:13,148612
MC1,2019-02-10 07:02:10,169421
MC1,2019-02-06 23:03:49,126721
MC1,2019-03-13 23:00:18,148606
MC1,2019-11-01 23:08:41,13994
MC1,2019-02-05 23:27:47,13991
MC1,2019-03-03 23:03:04,59006
MC1,2019-02-05 02:23:41,13992
MC1,2019-02-08 23:31:37,59003
MC1,2019-02-06 23:44:49,88293
MC1,2019-02-10 23:26:02,45636
MC1,2019-04-17 23:55:20,13997
MC1,2019-11-09 04:27:23,124418
MC1,2019-02-06 00:17:45,13990
MC1,2018-02-14 23:08:16,88297
MC1,2019-02-10 04:29:39,88295
MC1,2019-02-11 23:07:17,88301
MC1,2019-02-03 23:00:58,169419
MC1,2019-02-09 23:01:04,45641
MC1,2019-02-22 23:16:23,91757
MC1,2019-11-27 05:50:34,126732
MC1,2019-05-26 23:01:19,126724
MC1,2019-02-05 23:29:02,91751
MC1,2019-04-02 12:07:33,94823
MC1,2018-11-11 05:11:18,126728
MC1,2019-06-24 02:14:23,91756
MC1,2019-02-12 23:19:32,91749
MC1,2019-04-14 20:27:00,15872
MC1,2019-09-21 23:32:20,18288
MC1,2019-09-25 21:57:21,197585
MC1,2019-04-03 05:56:46,152097
MC1,2019-05-07 13:57:01,67334
MC1,2019-03-26 04:41:54,3248
MC1,2019-04-08 16:01:00,29245
MC1,2019-06-12 07:01:40,146427
MC1,2019-03-22 09:19:26,48725
MC1,2019-11-27 10:24:55,95867
MC1,2019-06-04 09:18:46,55120
MC1,2019-11-27 10:27:04,95862
MC1,2019-08-02 02:22:55,91753
MC1,2019-02-22 03:02:47,126726
MC1,2019-02-13 03:11:31,126730
MC1,2019-07-13 10:55:52,115538
MC1,2019-09-14 07:10:50,124416
MC1,2019-04-14 09:07:33,133601
MC1,2019-04-29 05:01:43,47747
MC1,2019-04-30 12:37:53,56420
MC1,2019-07-07 10:51:17,106341
MC1,2019-06-13 07:06:32,49032
MC1,2019-10-02 03:57:19,75234
MC1,2019-08-28 21:52:31,20959
MC1,2019-05-04 00:47:07,66242
MC1,2019-03-29 23:27:00,149540
MC1,2019-11-09 05:51:45,187642
MC1,2019-04-26 13:19:13,75233
MC1,2019-12-31 10:07:11,30010
MC1,2019-03-27 06:22:23,144227
MC1,2019-04-22 05:56:43,131974
MC1,2018-04-17 15:16:38,144225
MC1,2019-11-05 03:54:23,80118
MC1,2019-06-25 19:13:37,37016
MC1,2019-04-27 07:12:06,196771
MC1,2019-07-24 03:31:13,98816
MC1,2019-05-02 10:06:56,80119
MC1,2019-06-23 07:06:13,186982
MC1,2019-07-09 16:04:01,94278
MC1,2019-10-18 22:58:07,137405
MC1,2019-06-15 22:30:58,73994
MC1,2018-05-25 17:01:23,57724
MC1,2018-05-15 06:26:42,57726
MC1,2018-10-16 20:11:58,181051
MC1,2019-11-20 20:43:14,78575
MC1,2019-06-26 20:25:31,3462
MC1,2019-06-18 16:22:26,3466
MC1,2019-10-02 12:42:39,100744
MC1,2019-10-07 03:14:38,3467
MC1,2019-11-08 18:08:40,3463
MC1,2019-08-18 15:13:12,50880
MC1,2019-12-07 01:06:55,78701
MC1,2019-07-20 21:27:12,173898
MC1,2019-09-23 05:45:50,194791
MC1,2019-12-31 07:52:12,145693
MC1,2019-05-12 01:40:46,55555
MC1,2019-09-20 08:13:51,170374
MC1,2019-07-11 20:41:48,170377
MC1,2018-11-13 00:28:43,9358
MC1,2018-08-06 19:35:32,79297
MC1,2019-06-17 08:14:58,85541
MC1,2019-08-19 17:52:32,98012
MC1,2019-05-15 08:07:13,159849
MC1,2019-09-21 17:36:44,159848
MC1,2019-11-11 01:16:46,111537
MC1,2019-08-24 04:03:27,125402
MC1,2018-05-27 13:31:47,180574
MC1,2019-09-28 09:18:51,21982
MC1,2018-05-13 14:11:47,156212
MC1,2018-06-29 19:09:05,183450
MC1,2019-12-21 14:43:56,126058
MC1,2019-09-06 21:02:21,127296
MC1,2019-12-24 10:42:36,170237
MC1,2019-08-24 01:41:28,77715
MC1,2019-06-26 14:15:28,185986
MC1,2019-09-14 08:00:46,153526
MC1,2019-06-25 08:23:18,128224
MC1,2019-03-20 04:17:17,158701
MC1,2019-11-29 04:46:44,158702
MC1,2019-04-01 05:06:51,199001
MC1,2019-08-16 19:57:17,135673
MC1,2019-10-28 00:16:54,199002
MC1,2019-08-12 04:38:12,52487
MC1,2019-11-26 08:56:01,78176
MC1,2019-05-13 17:46:14,61548
MC1,2019-12-04 04:26:12,141499
MC1,2019-10-29 20:06:50,141498
MC1,2019-09-09 17:36:51,15868
MC1,2019-06-10 15:02:58,85842
MC1,2019-11-11 09:26:53,126923
MC1,2019-07-14 22:05:52,191293
MC1,2019-11-03 21:57:03,187668
MC1,2019-08-31 06:05:26,187667
MC1,2019-09-24 02:40:00,115810
MC1,2019-08-24 07:44:57,115809
MC1,2019-03-11 04:42:00,103804
MC1,2019-06-09 19:32:08,149411
MC1,2019-09-13 07:01:50,1110
MC1,2018-11-29 04:15:38,1108
MC1,2019-09-27 06:35:57,167310
MC1,2019-09-06 05:30:59,77070
MC1,2019-08-13 21:32:40,103805
MC1,2019-12-04 09:19:45,120674
MC1,2019-08-09 14:01:12,120669
MC1,2019-10-13 18:48:14,49964
MC1,2019-05-31 13:10:52,52471
MC1,2019-10-30 06:16:52,84911
MC1,2019-04-04 23:01:42,179687
MC1,2019-10-30 03:52:30,179688
MC1,2018-03-19 10:36:23,152121
MC1,2019-10-08 04:18:43,24650
MC1,2019-04-26 13:19:02,32683
MC1,2019-07-13 14:52:56,56075
MC1,2019-07-05 07:35:01,156854
MC1,2019-05-25 12:11:55,117421
MC1,2019-07-29 12:52:18,118998
MC1,2019-05-28 22:16:44,1011
MC1,2019-11-18 06:46:37,50209
MC1,2019-09-27 17:46:14,63515
MC1,2019-07-08 08:41:00,56069
MC1,2019-08-14 12:22:29,50879
MC1,2018-07-02 14:39:13,91472
MC1,2018-05-11 21:36:00,156210
MC1,2019-10-23 00:55:25,21986
MC1,2019-03-26 09:37:35,21987
MC1,2019-08-15 07:58:43,21985
MC1,2018-11-29 05:50:46,1010
MC1,2019-10-05 13:11:30,29205
MC1,2019-03-19 19:53:04,65621
MC1,2019-08-12 04:06:26,65620
MC1,2019-08-14 21:47:14,18756
MC1,2019-11-06 03:39:14,87321
MC1,2019-07-23 18:07:12,137413
MC1,2019-10-05 03:53:20,120663
MC1,2019-10-18 03:45:01,184710
MC1,2019-09-02 06:47:04,29829
MC1,2019-12-14 02:56:38,56607
MC1,2019-09-06 19:21:08,189253
MC1,2019-09-15 05:16:39,19410
MC1,2019-09-07 23:21:50,29871
MC1,2019-08-25 09:21:15,169430
MC1,2019-06-04 09:18:27,29864
MC1,2018-04-28 07:36:37,176190
MC1,2019-05-27 15:12:45,71524
MC1,2018-11-22 10:17:10,55528
MC1,2018-11-22 10:06:36,193984
MC1,2018-11-22 10:01:44,33167
MC1,2019-03-22 09:18:56,4010
MC1,2019-07-29 17:42:31,45911
MC1,2018-08-29 16:03:20,40515
MC1,2019-03-22 09:17:49,43672
MC1,2019-03-22 09:17:48,128207
MC1,2018-11-22 10:22:37,72635
MC1,2019-03-22 09:19:43,72353
MC1,2019-10-10 02:50:33,155150
MC1,2019-06-24 00:53:07,49083
MC1,2019-08-27 05:58:37,150047
MC1,2019-10-09 18:13:51,70027
MC1,2019-07-24 01:24:25,141621
MC1,2019-09-01 04:05:21,48774
MC1,2019-09-26 03:01:14,132273
MC1,2019-12-02 11:29:20,106839
MC1,2019-09-15 02:28:04,83926
MC1,2019-11-04 12:11:43,118596
MC1,2019-12-06 13:55:21,118592
MC1,2019-09-20 22:27:55,111124
MC1,2019-06-17 02:28:03,76277
MC1,2019-04-18 03:07:07,53457
MC1,2019-07-03 14:22:51,27016
MC1,2019-09-30 06:48:25,27005
MC1,2019-04-13 16:26:01,77934
MC1,2019-06-30 23:47:41,77938
MC1,2019-07-17 15:09:47,196407
MC1,2019-11-21 15:52:40,41612
MC1,2019-11-03 07:18:25,48698
MC1,2019-07-10 13:33:52,46253
MC1,2019-07-16 22:03:37,94614
MC1,2019-01-02 09:03:03,240
MC1,2018-11-22 10:26:38,4034
MC1,2019-09-29 16:15:41,46251
MC1,2019-10-28 18:00:05,138805
MC1,2019-08-04 12:26:04,138812
MC1,2019-09-19 13:38:02,1362
MC1,2019-06-15 17:29:30,153219
MC1,2019-07-10 14:51:16,1366
MC1,2019-08-29 23:16:05,23702
MC1,2019-11-29 10:04:00,128999
MC1,2019-09-14 22:25:55,7893
MC1,2019-07-23 15:30:23,120784
MC1,2019-09-30 08:12:04,161285
MC1,2019-09-27 03:27:19,74180
MC1,2019-10-23 17:13:22,138817
MC1,2019-07-29 15:42:26,22224
MC1,2019-07-19 02:17:02,112991
MC1,2019-07-17 08:07:15,112990
MC1,2019-08-05 20:03:19,170391
MC1,2019-08-14 22:43:44,72125
MC1,2019-06-18 23:35:42,145471
MC1,2019-07-26 11:06:26,88890
MC1,2019-04-01 01:41:50,180403
MC1,2019-08-04 11:42:08,26939
MC1,2019-06-26 06:26:51,156047
MC1,2019-09-07 08:44:18,156059
MC1,2019-10-05 20:47:53,156046
MC1,2019-09-05 13:51:49,156051
MC1,2019-11-06 20:51:26,152779
MC1,2019-11-24 04:12:29,152778
MC1,2019-11-25 16:19:57,164222
MC1,2019-05-30 10:50:40,78563
MC1,2018-07-12 00:48:12,21249
MC1,2018-08-02 17:39:34,132281
MC1,2018-06-13 21:30:50,132276
MC1,2018-11-22 10:27:19,67615
MC1,2018-10-29 03:27:27,39134
MC1,2018-11-28 10:05:51,39133
MC1,2018-03-20 12:57:35,98732
MC1,2018-11-22 10:15:00,69746
MC1,2018-03-15 10:35:26,64499
MC1,2018-07-21 22:47:55,121530
MC1,2018-04-18 23:05:28,64503
MC1,2018-07-06 14:33:36,121539
MC1,2018-03-08 16:07:30,80437
MC1,2018-11-22 09:56:19,195726
MC1,2018-11-22 10:22:51,147394
MC1,2018-04-12 19:05:27,83253
MC1,2018-06-27 17:00:52,83255
MC1,2018-06-30 15:13:37,85796
MC1,2018-11-22 10:14:20,54365
MC1,2018-11-22 10:25:19,126604
MC1,2018-06-09 12:10:51,101041
MC1,2018-11-22 10:06:12,35282
MC1,2018-11-22 09:57:36,101046
MC1,2018-11-22 10:23:25,143498
MC1,2018-04-22 12:06:54,122872
MC1,2019-09-27 03:52:04,89109
MC1,2019-06-22 22:06:19,63950
MC1,2019-07-14 19:32:56,155084
MC1,2019-08-05 11:49:56,175659
MC1,2019-06-06 19:00:31,175645
MC1,2019-08-02 06:54:06,175647
MC1,2019-10-07 17:10:36,191643
MC1,2019-07-25 04:57:40,155080
MC1,2019-10-13 03:32:06,191640
MC1,2018-11-22 10:25:01,76963
MC1,2019-07-19 10:52:56,99920
MC1,2019-08-04 16:12:05,99926
MC1,2018-11-22 09:52:47,11634
MC1,2019-08-02 12:01:24,99929
MC1,2019-08-03 05:53:02,153510
MC1,2019-04-04 12:57:40,129002
MC1,2019-01-18 15:38:37,91331
MC1,2019-08-20 18:01:52,107219
MC1,2019-08-04 11:59:53,74849
MC1,2019-08-16 20:54:59,46755
MC1,2019-10-26 04:21:09,46759
MC1,2019-11-14 23:40:03,59943
MC1,2019-09-03 06:05:42,143504
MC1,2018-05-23 00:30:24,122360
MC1,2018-11-22 10:08:53,24035
MC1,2019-08-08 23:18:06,22539
MC1,2019-06-29 22:39:22,182200
MC1,2019-08-04 05:46:05,183940
MC1,2019-08-09 04:10:16,52971
MC1,2019-10-12 08:17:26,57508
MC1,2019-10-06 11:07:15,52962
MC1,2019-04-29 14:40:47,91330
MC1,2019-01-24 12:53:56,91334
MC1,2019-05-30 10:48:48,91335
MC1,2018-11-22 10:02:45,122871
MC1,2019-10-16 03:55:01,23714
MC1,2019-10-18 01:21:40,196935
MC1,2019-11-21 22:09:12,186657
MC1,2019-08-01 09:58:51,186661
MC1,2018-07-01 06:59:39,161008
MC1,2019-09-29 23:24:10,130047
MC1,2019-09-03 00:12:43,104665
MC1,2019-09-13 02:07:19,109105
MC1,2019-09-13 13:01:49,109098
MC1,2018-08-31 02:40:22,103260
MC1,2019-10-04 23:20:40,103261
MC1,2019-08-02 06:51:10,93455
MC1,2018-04-04 22:36:03,12334
MC1,2019-10-12 02:00:06,93464
MC1,2019-08-10 05:06:50,155144
MC1,2019-10-26 19:33:57,12342
MC1,2019-07-10 06:56:51,143298
MC1,2019-05-27 16:25:07,148723
MC1,2019-07-17 11:50:46,148726
MC1,2019-11-22 05:20:04,140686
MC1,2019-05-05 11:58:01,37480
MC1,2019-09-19 20:42:23,27343
MC1,2019-07-03 15:13:31,147831
MC1,2018-11-02 11:12:15,67277
MC1,2018-04-15 22:17:00,67279
MC1,2018-07-31 11:15:57,67281
MC1,2018-07-31 11:14:42,67283
MC1,2019-10-30 18:50:04,161498
MC1,2019-11-14 06:03:41,156052
MC1,2019-09-10 12:38:06,161489
MC1,2019-09-23 13:50:35,43178
MC1,2018-11-22 09:59:06,4485
MC1,2019-11-23 04:20:05,96799
MC1,2019-10-09 08:57:39,187948
MC1,2019-10-01 12:13:14,178926
MC1,2019-07-08 21:16:20,97457
MC1,2019-06-14 15:50:39,162596
MC1,2019-07-02 14:42:49,53527
MC1,2019-06-29 03:39:11,112009
MC1,2019-07-07 16:14:56,184699
MC1,2019-05-30 01:51:09,199685
MC1,2019-06-22 12:53:20,77390
MC1,2019-04-19 05:59:37,77391
MC1,2018-08-13 11:41:12,92538
MC1,2018-11-21 04:14:32,971
MC1,2019-07-13 13:04:50,34188
MC1,2019-06-30 10:54:17,111998
MC1,2019-07-24 18:55:11,112000
MC1,2019-09-24 13:42:44,104815
MC1,2019-08-20 00:01:35,80878
MC1,2019-04-25 02:10:45,98825
MC1,2019-03-25 18:26:45,53106
MC1,2019-08-01 09:32:04,139720
MC1,2019-08-06 11:10:38,141616
MC1,2019-11-06 09:27:41,71018
MC1,2019-10-30 03:00:05,27340
MC1,2019-08-15 05:38:31,103289
MC1,2019-10-26 20:00:50,196323
MC1,2019-10-26 06:28:36,144946
MC1,2018-07-11 17:06:33,163661
MC1,2018-11-22 10:14:56,31688
MC1,2019-09-19 10:48:02,130051
MC1,2018-04-17 14:07:40,37481
MC1,2019-09-15 15:40:10,37486
MC1,2019-05-28 18:42:51,100137
MC1,2019-05-30 10:51:08,78564
MC1,2019-05-30 10:50:41,78568
MC1,2019-05-30 10:50:49,78569
MC1,2019-05-30 10:51:13,78567
MC1,2019-09-30 07:40:59,72206
MC1,2018-06-30 11:13:06,5325
MC1,2018-11-22 10:25:36,5320
MC1,2018-11-22 10:25:38,5322
MC1,2019-09-05 23:41:41,83733
MC1,2018-11-22 10:18:00,80838
MC1,2019-08-06 16:10:21,11332
MC1,2019-05-16 15:54:17,15966
MC1,2019-10-02 01:16:48,23512
MC1,2019-09-11 14:15:25,78884
MC1,2019-08-05 11:24:34,88979
MC1,2018-11-22 10:27:41,65091
MC1,2018-04-12 13:56:50,177073
MC1,2018-04-14 20:17:04,177072
MC1,2019-05-16 13:48:59,11333
MC1,2018-11-22 10:13:59,157764
MC1,2018-11-22 10:16:28,26617
MC1,2019-07-23 10:55:17,179966
MC1,2018-11-22 10:00:59,26620
MC1,2018-11-22 10:08:57,57182
MC1,2019-03-15 00:35:49,194623
MC1,2018-11-22 09:57:55,11858
MC1,2019-08-29 20:19:47,50495
MC1,2018-11-22 10:13:38,169080
MC1,2018-11-22 10:15:47,170197
MC1,2018-11-05 11:16:12,170199
MC1,2018-11-22 10:21:19,179071
MC1,2018-08-03 18:04:17,42375
MC1,2018-11-22 09:58:14,42371
MC1,2018-08-01 22:59:31,54513
MC1,2018-11-22 10:07:12,42377
MC1,2018-11-22 09:56:10,169073
MC1,2018-11-22 09:56:08,62606
MC1,2018-11-22 09:56:33,62601
MC1,2018-11-22 09:59:04,138347
MC1,2018-11-22 10:11:41,138345
MC1,2018-11-22 10:05:30,89467
MC1,2018-11-22 10:14:05,89465
MC1,2019-05-06 19:05:25,24236
MC1,2019-10-16 23:26:06,22537
MC1,2019-07-27 14:40:25,182197
MC1,2018-11-22 10:18:43,25812
MC1,2018-11-22 10:14:03,111783
MC1,2018-11-05 11:05:45,157770
MC1,2018-11-05 11:04:14,57175
MC1,2018-11-22 10:16:18,143349
MC1,2018-06-27 17:00:53,13976
MC1,2019-07-26 17:47:15,167525
MC1,2018-11-22 10:24:34,87610
MC1,2018-11-22 10:24:38,87607
MC1,2019-06-16 23:53:25,100128
MC1,2018-11-22 09:58:43,22564
MC1,2019-02-17 13:26:13,109083
MC1,2019-08-07 06:14:06,114609
MC1,2018-08-22 22:27:28,79051
MC1,2019-06-14 15:50:39,82877
MC1,2019-07-08 19:13:50,122042
MC1,2018-11-22 09:56:57,61481
MC1,2018-11-22 09:59:03,88711
MC1,2018-08-27 10:10:00,88717
MC1,2019-07-07 06:27:00,133846
MC1,2019-05-25 14:51:17,138762
MC1,2019-08-07 04:50:55,133838
MC1,2019-06-03 07:55:19,138757
MC1,2019-08-09 19:12:14,138766
MC1,2019-08-19 15:22:22,187952
MC1,2019-11-26 15:09:52,198210
MC1,2019-09-15 01:50:38,74782
MC1,2019-05-08 20:02:45,131335
MC1,2019-04-20 12:27:30,131345
MC1,2019-07-20 12:35:12,17756
MC1,2019-06-30 05:52:38,17326
MC1,2019-08-08 02:28:58,17318
MC1,2019-06-22 09:32:59,190606
MC1,2019-10-11 03:09:11,75249
MC1,2019-05-30 20:28:17,190602
MC1,2019-05-12 09:37:23,146791
MC1,2019-06-18 18:53:23,146796
MC1,2019-09-15 14:32:33,61141
MC1,2019-07-01 20:39:12,48773
MC1,2019-10-09 21:14:09,146804
MC1,2019-06-16 14:02:36,146798
MC1,2019-04-28 00:36:21,48771
MC1,2019-10-01 15:37:41,48768
MC1,2019-06-19 11:44:16,19607
MC1,2019-09-18 18:03:41,19618
MC1,2019-09-19 14:45:50,137168
MC1,2018-03-11 03:01:58,174634
MC1,2019-04-21 03:17:23,53777
MC1,2019-06-20 22:12:19,53766
MC1,2019-10-11 10:34:26,176159
MC1,2019-09-14 08:40:52,119662
MC1,2019-10-01 23:40:29,176165
MC1,2019-10-03 16:48:07,176157
MC1,2019-05-22 17:11:53,177445
MC1,2019-08-24 14:22:54,27757
MC1,2019-03-16 22:48:19,27763
MC1,2019-04-25 05:15:01,176164
MC1,2019-05-12 12:46:22,101822
MC1,2019-05-03 01:15:53,101828
MC1,2019-09-25 18:14:29,101818
MC1,2018-12-01 01:47:43,138967
MC1,2019-05-19 06:56:10,101829
MC1,2019-08-26 23:19:01,198213
MC1,2019-11-08 13:43:00,184696
MC1,2019-09-19 19:15:09,101819
MC1,2019-08-18 10:44:12,174402
MC1,2019-10-09 06:15:09,174403
MC1,2019-05-24 20:45:11,99941
MC1,2019-09-02 17:08:42,99936
MC1,2019-06-17 02:36:40,19604
MC1,2018-09-18 11:30:38,99943
MC1,2019-10-04 11:19:09,99944
MC1,2019-04-22 05:06:40,16728
MC1,2019-06-18 10:31:28,16723
MC1,2018-09-22 14:17:09,27756
MC1,2019-10-16 10:10:05,16739
MC1,2019-10-04 09:31:40,92391
MC1,2019-06-23 11:41:01,16734
MC1,2019-05-18 17:22:31,171546
MC1,2019-09-26 07:50:39,171544
MC1,2019-04-28 13:33:21,138961
MC1,2019-05-29 11:49:32,138966
MC1,2019-05-21 01:08:23,138964
MC1,2019-09-19 09:21:40,138965
MC1,2019-05-12 08:18:46,138960
MC1,2019-09-16 15:50:48,198209
MC1,2019-08-02 03:32:05,88771
MC1,2019-05-30 10:51:51,177260
MC1,2019-07-28 08:37:24,45123
MC1,2019-05-18 17:17:50,123697
MC1,2019-03-03 15:12:44,27762
MC1,2019-07-25 00:13:43,162131
MC1,2019-07-20 20:10:30,11953
MC1,2019-08-06 12:47:38,144248
MC1,2019-03-30 23:06:20,27752
MC1,2019-07-08 10:18:41,178401
MC1,2019-06-02 06:31:40,178406
MC1,2019-07-04 00:31:11,78889
MC1,2018-11-22 10:26:26,44645
MC1,2018-11-22 10:08:03,28643
MC1,2018-07-26 16:18:38,114090
MC1,2019-09-23 13:40:46,19500
MC1,2019-11-27 06:52:05,48686
MC1,2019-06-26 18:25:11,133863
MC1,2019-08-15 16:36:21,46080
MC1,2019-08-15 20:46:05,46087
MC1,2019-09-10 21:51:41,48699
MC1,2019-08-01 17:48:09,16404
MC1,2019-07-15 02:03:46,16402
MC1,2018-09-19 20:22:51,114554
MC1,2018-11-22 10:19:33,121300
MC1,2019-10-20 03:42:06,114549
MC1,2019-09-19 13:50:33,50439
MC1,2019-09-18 03:32:42,180407
MC1,2019-08-19 23:28:36,178922
MC1,2018-12-02 22:03:46,7038
MC1,2019-08-31 04:41:48,77697
MC1,2019-09-27 20:21:43,99590
MC1,2019-07-27 22:36:26,166468
MC1,2018-09-24 04:30:39,24238
MC1,2019-11-13 21:44:34,136696
MC1,2019-08-07 02:43:59,74106
MC1,2019-04-15 19:35:27,132955
MC1,2019-11-20 11:27:46,106446
MC1,2018-09-13 00:42:34,106425
MC1,2019-10-07 14:16:00,165433
MC1,2019-10-23 11:03:39,98056
MC1,2019-07-25 14:25:17,138797
MC1,2019-07-31 14:14:26,147610
MC1,2019-10-12 08:40:03,147623
MC1,2018-12-16 19:28:13,166467
MC1,2019-07-24 00:05:05,88508
MC1,2019-08-17 19:33:57,7315
MC1,2019-05-11 04:56:24,49399
MC1,2019-07-16 12:10:33,88512
MC1,2019-05-30 13:12:17,146259
MC1,2019-09-27 09:21:56,43183
MC1,2019-08-03 04:17:41,159779
MC1,2019-10-06 17:59:25,133865
MC1,2019-08-15 18:01:28,57509
MC1,2019-09-16 21:21:00,15962
MC1,2018-05-21 08:32:06,53535
MC1,2019-08-01 22:49:53,162592
MC1,2019-07-24 16:23:33,151576
MC1,2019-12-23 21:59:18,22061
MC1,2019-08-26 05:50:04,164128
MC1,2019-11-28 08:34:07,45511
MC1,2019-09-09 01:59:32,159483
MC1,2019-08-15 07:34:06,198613
MC1,2019-12-19 11:24:06,95375
MC1,2019-03-07 11:03:56,136441
MC1,2018-12-05 10:08:26,121831
MC1,2019-03-22 01:40:57,29475
MC1,2019-11-01 20:52:37,83503
MC1,2019-08-24 23:20:05,89986
MC1,2018-10-02 01:33:33,185409
MC1,2019-09-30 12:44:05,161627
MC1,2019-02-03 21:24:26,6800
MC1,2019-01-27 13:01:17,23663
MC1,2019-09-29 06:47:08,44316
MC1,2019-03-20 11:00:57,123427
MC1,2018-06-07 12:17:32,169550
MC1,2019-09-19 00:26:04,92575
MC1,2019-07-13 19:48:18,103896
MC1,2019-11-10 13:55:19,116301
MC1,2019-09-29 06:42:04,15542
MC1,2019-01-13 09:45:37,92542
MC1,2019-08-16 18:32:05,100807
MC1,2019-07-21 12:24:28,83504
MC1,2019-10-19 15:44:59,185408
MC1,2019-07-16 21:37:10,87762
MC1,2019-09-24 10:54:10,87768
MC1,2019-08-20 17:50:04,86361
MC1,2019-09-18 21:42:18,67575
MC1,2019-09-06 09:58:34,86065
MC1,2018-08-31 03:50:31,141448
MC1,2019-01-05 04:56:58,173793
MC1,2019-11-19 19:59:01,26466
MC1,2018-12-02 15:30:13,66588
MC1,2019-10-17 11:02:49,79048
MC1,2019-11-27 20:43:17,82869
MC1,2019-06-30 15:06:17,82870
MC1,2019-07-10 00:20:47,139072
MC1,2019-09-21 03:31:31,139067
MC1,2018-09-17 17:12:35,86071
MC1,2018-11-22 10:20:41,24734
MC1,2018-11-22 10:10:50,24739
MC1,2019-05-08 11:08:37,176218
MC1,2019-05-04 12:12:15,138770
MC1,2019-09-08 17:34:06,76752
MC1,2019-05-22 05:53:58,38817
MC1,2019-10-19 20:01:46,38818
MC1,2019-09-14 15:26:46,71269
MC1,2018-09-08 00:16:46,71272
MC1,2019-05-27 08:46:01,71273
MC1,2019-06-19 12:20:19,170446
MC1,2019-11-12 17:32:05,195438
MC1,2019-09-01 07:07:16,195430
MC1,2019-12-11 08:26:04,54580
MC1,2018-07-02 08:41:38,193035
MC1,2019-05-20 19:16:25,25345
MC1,2019-05-20 19:16:40,185433
MC1,2019-03-31 17:22:34,118534
MC1,2019-02-16 03:18:01,79682
MC1,2019-05-20 19:16:10,52276
MC1,2019-08-23 09:19:42,105321
MC1,2018-05-18 18:37:29,141133
MC1,2019-05-20 19:16:15,66572
MC1,2019-05-20 19:16:50,102048
MC1,2019-08-15 09:19:31,130376
MC1,2019-05-20 19:16:01,53113
MC1,2019-05-20 19:16:02,171858
MC1,2019-05-20 19:16:08,152634
MC1,2018-07-20 06:39:06,24291
MC1,2018-10-04 09:20:23,171375
MC1,2018-04-12 16:37:29,26259
MC1,2018-06-28 18:45:14,186607
MC1,2019-05-09 17:20:54,131167
MC1,2019-03-31 19:15:59,33950
MC1,2019-04-18 15:58:36,179364
MC1,2019-10-01 02:08:04,69681
MC1,2019-05-20 19:16:49,39026
MC1,2018-09-27 21:01:28,102858
MC1,2019-11-21 18:51:07,34204
MC1,2019-09-02 05:46:32,34211
MC1,2019-09-24 18:26:32,63829
MC1,2019-08-17 14:13:10,63825
MC1,2019-08-02 23:55:19,69112
MC1,2019-12-16 05:09:47,187330
MC1,2019-06-19 15:22:16,141322
MC1,2019-10-20 09:07:18,55516
MC1,2019-09-04 17:26:17,55518
MC1,2019-06-14 15:08:59,45151
MC1,2019-07-11 20:31:34,157062
MC1,2018-12-10 05:15:18,181122
MC1,2019-09-06 18:41:50,181129
MC1,2019-09-22 10:53:31,95023
MC1,2019-08-06 21:31:23,75268
MC1,2019-09-30 08:00:26,95025
MC1,2019-12-12 03:20:47,124058
MC1,2018-04-13 00:21:34,93257
MC1,2019-10-19 09:10:36,75728
MC1,2019-10-14 16:27:08,196290
MC1,2019-09-23 19:58:07,75730
MC1,2019-08-08 20:12:47,21957
MC1,2019-10-02 11:49:14,75275
MC1,2019-08-05 16:53:38,53201
MC1,2019-09-16 07:36:32,21469
MC1,2019-08-31 11:14:13,21459
MC1,2019-10-21 16:50:43,169265
MC1,2019-08-09 01:34:14,169040
MC1,2019-12-21 22:43:46,148268
MC1,2019-09-14 11:31:45,75731
MC1,2018-05-11 12:36:22,75729
MC1,2019-08-11 10:52:32,148272
MC1,2019-07-07 08:59:49,105147
MC1,2019-09-19 14:26:50,58150
MC1,2019-10-21 14:54:37,148280
MC1,2019-09-14 09:28:41,30484
MC1,2019-01-29 22:30:20,30478
MC1,2019-07-13 20:44:17,184732
MC1,2019-08-30 23:08:47,184728
MC1,2019-11-14 22:13:23,132809
MC1,2018-03-26 03:30:57,38044
MC1,2019-09-09 16:37:07,83604
MC1,2019-05-27 11:11:31,83602
MC1,2019-09-20 06:03:20,106066
MC1,2019-09-03 21:15:57,106068
MC1,2019-09-11 15:05:42,5834
MC1,2019-11-15 10:39:16,109023
MC1,2019-05-06 08:49:35,63394
MC1,2019-06-27 17:48:20,63397
MC1,2019-10-17 18:43:43,63400
MC1,2018-05-11 02:21:59,63405
MC1,2019-09-14 11:00:58,89476
MC1,2019-09-19 19:15:45,65406
MC1,2019-09-03 05:07:58,166950
MC1,2018-01-04 06:30:47,14398
MC1,2019-09-16 09:08:59,105155
MC1,2019-09-13 02:04:06,193013
MC1,2019-05-18 12:16:14,38489
MC1,2019-01-22 09:17:17,85701
MC1,2019-08-01 16:49:13,143932
MC1,2019-06-25 09:19:02,163322
MC1,2019-02-26 07:41:49,59966
MC1,2018-04-21 03:05:35,192372
MC1,2019-11-30 14:08:27,121880
MC1,2019-11-15 10:36:29,172230
MC1,2019-07-14 04:23:20,184353
MC1,2019-11-05 03:14:21,3473
MC1,2019-05-28 12:01:03,11362
MC1,2019-03-16 19:53:56,23143
MC1,2019-09-06 13:25:49,166712
